schema_version,execution_index,run_id,experiment_id,stage,split,mode,workload_ids,target_id,neighbor_ids,combination_key,colocation_id,resource,pressure_requested,repeat,seed,warmup_s,duration_s,sample_interval_s,cooldown_s,host_id,gpu_index,display_index,window_layout,require_visible_windows,max_gpu_temp_c,config_sha256,root_commit,run_directory,game_entrypoints,game_sha256s,row_sha256
1,672,formal-v1__profile__pyxel_platformer__gpu_memory__p025__r02,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_platformer""]",pyxel_platformer,[],,,gpu_memory,0.25,2,10984619630531829785,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__pyxel_platformer__gpu_memory__p025__r02,"{""pyxel_platformer"":""games/pyxel/10_platformer.py""}","{""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5""}",8c450d70b372e75bb65438854fe484b4a8c49e194e10803c5794e7648d3daf7e
1,673,formal-v1__profile__pyxel_shooter__gpu_memory__p100__r01,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_shooter""]",pyxel_shooter,[],,,gpu_memory,1,1,10789056470971891121,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__pyxel_shooter__gpu_memory__p100__r01,"{""pyxel_shooter"":""games/pyxel/09_shooter.py""}","{""pyxel_shooter"":""0f53e4156907eac41080a8f289e22c89365b3239517c754cf59a51af201d5563""}",ef0d885d591ba5787ea097c7fdd01865f3d89aef4434daf1cb39226a42c841ae
1,674,formal-v1__colocation__pyxel_bubbles+space_rescue__r02,formal-v1,colocation-main,train,colocation,"[""pyxel_bubbles"",""space_rescue""]",pyxel_bubbles,"[""space_rescue""]",pyxel_bubbles+space_rescue,pyxel_bubbles+space_rescue__r02,,,2,14757913708617749831,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__colocation__pyxel_bubbles+space_rescue__r02,"{""pyxel_bubbles"":""games/pyxel/06_click_game.py"",""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""pyxel_bubbles"":""54c101e90bdaed839ac4c4284494530d5df37a5819a35f1e41eebb0b3da5d900"",""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",1e7e83746bdc18c9a4d15bfb7d3dafa87502f37ed7ea77581b48dbde9e712afa
1,675,formal-v1__profile__space_rescue__gpu_compute__p000__r01,formal-v1,profile,not_applicable,pressure_profile,"[""space_rescue""]",space_rescue,[],,,gpu_compute,0,1,4806758950488709513,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__space_rescue__gpu_compute__p000__r01,"{""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",a87dd21d3b868a07e7abe3bd0a2859933d698a45bae16afb525c22b004294b36
1,676,formal-v1__profile__space_rescue__gpu_compute__p000__r03,formal-v1,profile,not_applicable,pressure_profile,"[""space_rescue""]",space_rescue,[],,,gpu_compute,0,3,14949748623094871878,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__space_rescue__gpu_compute__p000__r03,"{""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",80022c7566959e634d55fe5b219b3e53f60d99491d2fcf657eb5a3e8bb4a1b79
1,677,formal-v1__solo__daylight__r03,formal-v1,solo,not_applicable,solo,"[""daylight""]",daylight,[],,,,,3,9575667836681725899,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__solo__daylight__r03,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f""}",cf496558d8823e2c85465fff28e6998788d568db2468e1c7fc1526fe29503319
1,678,formal-v1__colocation__pyxel_jump+pyxel_platformer+pyxel_snake__r03,formal-v1,colocation-main,train,colocation,"[""pyxel_jump"",""pyxel_platformer"",""pyxel_snake""]",pyxel_jump,"[""pyxel_platformer"",""pyxel_snake""]",pyxel_jump+pyxel_platformer+pyxel_snake,pyxel_jump+pyxel_platformer+pyxel_snake__r03,,,3,16650848774399994307,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__colocation__pyxel_jump+pyxel_platformer+pyxel_snake__r03,"{""pyxel_jump"":""games/pyxel/02_jump_game.py"",""pyxel_platformer"":""games/pyxel/10_platformer.py"",""pyxel_snake"":""games/pyxel/07_snake.py""}","{""pyxel_jump"":""4743a825f1c9cae7e049ac52115f4ecf83350db546c00745a54af187d7bc2e46"",""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5"",""pyxel_snake"":""bc533fef92d1d358e570f69d979919fe5c1cd8c4da49841104b49a1e661a5ac3""}",b6a2af50a073d5b0ed0839b8d74c7b861e197791f34758bfcf8abce72e26d1d4
1,679,formal-v1__colocation__daylight+pyxel_bubbles__r01,formal-v1,colocation-main,validation,colocation,"[""daylight"",""pyxel_bubbles""]",daylight,"[""pyxel_bubbles""]",daylight+pyxel_bubbles,daylight+pyxel_bubbles__r01,,,1,12275198146320755184,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__colocation__daylight+pyxel_bubbles__r01,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py"",""pyxel_bubbles"":""games/pyxel/06_click_game.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f"",""pyxel_bubbles"":""54c101e90bdaed839ac4c4284494530d5df37a5819a35f1e41eebb0b3da5d900""}",3f887641b70161f0faad055f2964c217e91ce2950d5ae562c380411b0123fe4d
1,680,formal-v1__profile__pyxel_snake__memory_bandwidth__p050__r01,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_snake""]",pyxel_snake,[],,,memory_bandwidth,0.5,1,12904724028316273076,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__pyxel_snake__memory_bandwidth__p050__r01,"{""pyxel_snake"":""games/pyxel/07_snake.py""}","{""pyxel_snake"":""bc533fef92d1d358e570f69d979919fe5c1cd8c4da49841104b49a1e661a5ac3""}",5c1225754bdb6023d495c01fa948176ba595bf162e1b14dba47b0d1592c77f19
1,681,formal-v1__profile__mega_wing__memory_bandwidth__p075__r02,formal-v1,profile,not_applicable,pressure_profile,"[""mega_wing""]",mega_wing,[],,,memory_bandwidth,0.75,2,7750196177197928989,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__mega_wing__memory_bandwidth__p075__r02,"{""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py""}","{""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f""}",38725877f310f9e8a7654075bbc19a1806a7d7351448266469d5811e1a2b924b
1,682,formal-v1__profile__pyxel_bubbles__cpu_compute__p025__r01,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_bubbles""]",pyxel_bubbles,[],,,cpu_compute,0.25,1,5327162511182968226,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__pyxel_bubbles__cpu_compute__p025__r01,"{""pyxel_bubbles"":""games/pyxel/06_click_game.py""}","{""pyxel_bubbles"":""54c101e90bdaed839ac4c4284494530d5df37a5819a35f1e41eebb0b3da5d900""}",e8186f990f2cbe299f5707d80488124dfefc1ddedff2d98e8b67b777f5da97ee
1,683,formal-v1__profile__daylight__cpu_compute__p025__r03,formal-v1,profile,not_applicable,pressure_profile,"[""daylight""]",daylight,[],,,cpu_compute,0.25,3,792335164395500404,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__daylight__cpu_compute__p025__r03,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f""}",91232f41dce4b507ba2a85bafa437a30f1147eb0ab3b288c4f8a7918f183e950
1,684,formal-v1__profile__pyxel_platformer__memory_bandwidth__p100__r01,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_platformer""]",pyxel_platformer,[],,,memory_bandwidth,1,1,5382222049259964063,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__pyxel_platformer__memory_bandwidth__p100__r01,"{""pyxel_platformer"":""games/pyxel/10_platformer.py""}","{""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5""}",584c4342ed334a7e7a80a1ca0d0277e81c33e70d329273cd9e490f31197763d8
1,685,formal-v1__profile__daylight__memory_bandwidth__p100__r02,formal-v1,profile,not_applicable,pressure_profile,"[""daylight""]",daylight,[],,,memory_bandwidth,1,2,9432935516054609177,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__daylight__memory_bandwidth__p100__r02,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f""}",59d6c100bd400dedef8fb3f28eb28ec224e6b7459522cd23c4667f96a04e901e
1,686,formal-v1__profile__space_rescue__cpu_compute__p000__r03,formal-v1,profile,not_applicable,pressure_profile,"[""space_rescue""]",space_rescue,[],,,cpu_compute,0,3,16445950695555674728,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__space_rescue__cpu_compute__p000__r03,"{""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",de7485298c418cfae76f74b888effd1c2f58d574df644f9d11df926a0e562c6f
1,687,formal-v1__profile__pyxel_shooter__gpu_memory__p100__r02,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_shooter""]",pyxel_shooter,[],,,gpu_memory,1,2,15985385741595330183,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__pyxel_shooter__gpu_memory__p100__r02,"{""pyxel_shooter"":""games/pyxel/09_shooter.py""}","{""pyxel_shooter"":""0f53e4156907eac41080a8f289e22c89365b3239517c754cf59a51af201d5563""}",ee84cd07859aa3d48b6765c1d0641ebe717a4185813baf72dee35a91b13575f9
1,688,formal-v1__profile__pyxel_jump__memory_bandwidth__p025__r03,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_jump""]",pyxel_jump,[],,,memory_bandwidth,0.25,3,11553399620744291521,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__pyxel_jump__memory_bandwidth__p025__r03,"{""pyxel_jump"":""games/pyxel/02_jump_game.py""}","{""pyxel_jump"":""4743a825f1c9cae7e049ac52115f4ecf83350db546c00745a54af187d7bc2e46""}",cad456e8705b8bd8dc8b734988a8b20adc083e27a3c3b073292a6740b7d34bac
1,689,formal-v1__profile__pyxel_platformer__memory_bandwidth__p000__r01,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_platformer""]",pyxel_platformer,[],,,memory_bandwidth,0,1,5530499916137772771,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__pyxel_platformer__memory_bandwidth__p000__r01,"{""pyxel_platformer"":""games/pyxel/10_platformer.py""}","{""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5""}",c6c2bfde17436e73c2b66abe5116077cbf1543050a242a22bc15a1fd3b512bbf
1,690,formal-v1__profile__mega_wing__gpu_compute__p075__r01,formal-v1,profile,not_applicable,pressure_profile,"[""mega_wing""]",mega_wing,[],,,gpu_compute,0.75,1,5779947581129877519,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,84,a36b78d2998befbd10330adef8f5ab1f813a7a68144bd44a59f55bb779224525,608d817cd8d44787fc0ba4c2f2ee507f0b4c987f,data/raw/remaining-s30/formal-v1/formal-v1__profile__mega_wing__gpu_compute__p075__r01,"{""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py""}","{""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f""}",23586d177e8d51268b92ab1cda06aea6b31f9157a72495193a68cc311a561e02
