schema_version,execution_index,run_id,experiment_id,stage,split,mode,workload_ids,target_id,neighbor_ids,combination_key,colocation_id,resource,pressure_requested,pressure_applied,repeat,seed,warmup_s,duration_s,sample_interval_s,cooldown_s,host_id,gpu_index,display_index,window_layout,require_visible_windows,max_gpu_temp_c,config_sha256,root_commit,run_directory,game_entrypoints,game_sha256s,row_sha256
2,110,formal-effectiveness-v1__colocation__mega_wing+pyxel_bubbles+pyxel_jump__cpu_compute__p100__r01,formal-effectiveness-v1,colocation-main,train,colocation,"[""mega_wing"",""pyxel_bubbles"",""pyxel_jump""]",mega_wing,"[""pyxel_bubbles"",""pyxel_jump""]",mega_wing+pyxel_bubbles+pyxel_jump,mega_wing+pyxel_bubbles+pyxel_jump__r01,cpu_compute,1,1,1,12568386172004482002,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__mega_wing+pyxel_bubbles+pyxel_jump__cpu_compute__p100__r01,"{""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py"",""pyxel_bubbles"":""games/pyxel/06_click_game.py"",""pyxel_jump"":""games/pyxel/02_jump_game.py""}","{""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f"",""pyxel_bubbles"":""54c101e90bdaed839ac4c4284494530d5df37a5819a35f1e41eebb0b3da5d900"",""pyxel_jump"":""4743a825f1c9cae7e049ac52115f4ecf83350db546c00745a54af187d7bc2e46""}",06b2097dca209d23fd5ff90cf586e42be80e7cd149b856e773186591b3642cc4
2,111,formal-effectiveness-v1__colocation__pyxel_platformer+space_rescue__cpu_compute__p100__r03,formal-effectiveness-v1,colocation-main,train,colocation,"[""pyxel_platformer"",""space_rescue""]",pyxel_platformer,"[""space_rescue""]",pyxel_platformer+space_rescue,pyxel_platformer+space_rescue__r03,cpu_compute,1,1,3,12216575843737977223,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__pyxel_platformer+space_rescue__cpu_compute__p100__r03,"{""pyxel_platformer"":""games/pyxel/10_platformer.py"",""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5"",""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",2990a97db49424aee6524590b307da955fc3e1bed52adab2fdc7afdf354752c6
2,112,formal-effectiveness-v1__colocation__pyxel_platformer+pyxel_snake+space_rescue__cpu_compute__p100__r01,formal-effectiveness-v1,colocation-main,validation,colocation,"[""pyxel_platformer"",""pyxel_snake"",""space_rescue""]",pyxel_platformer,"[""pyxel_snake"",""space_rescue""]",pyxel_platformer+pyxel_snake+space_rescue,pyxel_platformer+pyxel_snake+space_rescue__r01,cpu_compute,1,1,1,166779263219510929,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__pyxel_platformer+pyxel_snake+space_rescue__cpu_compute__p100__r01,"{""pyxel_platformer"":""games/pyxel/10_platformer.py"",""pyxel_snake"":""games/pyxel/07_snake.py"",""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5"",""pyxel_snake"":""bc533fef92d1d358e570f69d979919fe5c1cd8c4da49841104b49a1e661a5ac3"",""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",09726c9de2f100a9c8dda880fb1864fb7677dbffb2ae6176d6e33a18cd4e9017
2,113,formal-effectiveness-v1__colocation__pyxel_bubbles+pyxel_jump+pyxel_snake__cpu_compute__p100__r02,formal-effectiveness-v1,colocation-main,train,colocation,"[""pyxel_bubbles"",""pyxel_jump"",""pyxel_snake""]",pyxel_bubbles,"[""pyxel_jump"",""pyxel_snake""]",pyxel_bubbles+pyxel_jump+pyxel_snake,pyxel_bubbles+pyxel_jump+pyxel_snake__r02,cpu_compute,1,1,2,18007583804090981825,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__pyxel_bubbles+pyxel_jump+pyxel_snake__cpu_compute__p100__r02,"{""pyxel_bubbles"":""games/pyxel/06_click_game.py"",""pyxel_jump"":""games/pyxel/02_jump_game.py"",""pyxel_snake"":""games/pyxel/07_snake.py""}","{""pyxel_bubbles"":""54c101e90bdaed839ac4c4284494530d5df37a5819a35f1e41eebb0b3da5d900"",""pyxel_jump"":""4743a825f1c9cae7e049ac52115f4ecf83350db546c00745a54af187d7bc2e46"",""pyxel_snake"":""bc533fef92d1d358e570f69d979919fe5c1cd8c4da49841104b49a1e661a5ac3""}",8052f23bfb99694d1713f655a8c3485e331a584cc469773e549429beed4f96e4
2,114,formal-effectiveness-v1__colocation__pyxel_shooter+pyxel_snake+space_rescue__cpu_compute__p100__r01,formal-effectiveness-v1,colocation-main,validation,colocation,"[""pyxel_shooter"",""pyxel_snake"",""space_rescue""]",pyxel_shooter,"[""pyxel_snake"",""space_rescue""]",pyxel_shooter+pyxel_snake+space_rescue,pyxel_shooter+pyxel_snake+space_rescue__r01,cpu_compute,1,1,1,6654188469517042076,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__pyxel_shooter+pyxel_snake+space_rescue__cpu_compute__p100__r01,"{""pyxel_shooter"":""games/pyxel/09_shooter.py"",""pyxel_snake"":""games/pyxel/07_snake.py"",""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""pyxel_shooter"":""0f53e4156907eac41080a8f289e22c89365b3239517c754cf59a51af201d5563"",""pyxel_snake"":""bc533fef92d1d358e570f69d979919fe5c1cd8c4da49841104b49a1e661a5ac3"",""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",4073d669f98a355e3c97656e95def901fee0df695e3e9292aaf6fb3c07f0d0f2
2,115,formal-effectiveness-v1__colocation__mega_wing+pyxel_jump+pyxel_platformer__cpu_compute__p100__r01,formal-effectiveness-v1,colocation-main,train,colocation,"[""mega_wing"",""pyxel_jump"",""pyxel_platformer""]",mega_wing,"[""pyxel_jump"",""pyxel_platformer""]",mega_wing+pyxel_jump+pyxel_platformer,mega_wing+pyxel_jump+pyxel_platformer__r01,cpu_compute,1,1,1,7191685246271050818,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__mega_wing+pyxel_jump+pyxel_platformer__cpu_compute__p100__r01,"{""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py"",""pyxel_jump"":""games/pyxel/02_jump_game.py"",""pyxel_platformer"":""games/pyxel/10_platformer.py""}","{""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f"",""pyxel_jump"":""4743a825f1c9cae7e049ac52115f4ecf83350db546c00745a54af187d7bc2e46"",""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5""}",613990336c215597bd42abb6891d8a986882c0fcd73d9200744ff81109eb3944
2,116,formal-effectiveness-v1__colocation__daylight+pyxel_jump+pyxel_shooter__cpu_compute__p100__r02,formal-effectiveness-v1,colocation-main,train,colocation,"[""daylight"",""pyxel_jump"",""pyxel_shooter""]",daylight,"[""pyxel_jump"",""pyxel_shooter""]",daylight+pyxel_jump+pyxel_shooter,daylight+pyxel_jump+pyxel_shooter__r02,cpu_compute,1,1,2,2064611591229211055,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__daylight+pyxel_jump+pyxel_shooter__cpu_compute__p100__r02,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py"",""pyxel_jump"":""games/pyxel/02_jump_game.py"",""pyxel_shooter"":""games/pyxel/09_shooter.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f"",""pyxel_jump"":""4743a825f1c9cae7e049ac52115f4ecf83350db546c00745a54af187d7bc2e46"",""pyxel_shooter"":""0f53e4156907eac41080a8f289e22c89365b3239517c754cf59a51af201d5563""}",e775b40fd56393a583b4ec45bf172821c013bbbd3d9e7edc87acc1003ad01fa4
2,117,formal-effectiveness-v1__colocation__pyxel_jump+pyxel_shooter__cpu_compute__p100__r01,formal-effectiveness-v1,colocation-main,train,colocation,"[""pyxel_jump"",""pyxel_shooter""]",pyxel_jump,"[""pyxel_shooter""]",pyxel_jump+pyxel_shooter,pyxel_jump+pyxel_shooter__r01,cpu_compute,1,1,1,11687499499354652478,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__pyxel_jump+pyxel_shooter__cpu_compute__p100__r01,"{""pyxel_jump"":""games/pyxel/02_jump_game.py"",""pyxel_shooter"":""games/pyxel/09_shooter.py""}","{""pyxel_jump"":""4743a825f1c9cae7e049ac52115f4ecf83350db546c00745a54af187d7bc2e46"",""pyxel_shooter"":""0f53e4156907eac41080a8f289e22c89365b3239517c754cf59a51af201d5563""}",b225f4f9aae2890586d50b3456e16642850b8cc0077252dc1ea8a0030ac6b896
2,118,formal-effectiveness-v1__colocation__daylight+pyxel_bubbles+pyxel_platformer__cpu_compute__p100__r03,formal-effectiveness-v1,colocation-main,test,colocation,"[""daylight"",""pyxel_bubbles"",""pyxel_platformer""]",daylight,"[""pyxel_bubbles"",""pyxel_platformer""]",daylight+pyxel_bubbles+pyxel_platformer,daylight+pyxel_bubbles+pyxel_platformer__r03,cpu_compute,1,1,3,12678075072709660838,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__daylight+pyxel_bubbles+pyxel_platformer__cpu_compute__p100__r03,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py"",""pyxel_bubbles"":""games/pyxel/06_click_game.py"",""pyxel_platformer"":""games/pyxel/10_platformer.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f"",""pyxel_bubbles"":""54c101e90bdaed839ac4c4284494530d5df37a5819a35f1e41eebb0b3da5d900"",""pyxel_platformer"":""1b2c75b49dc9ab0254fb4b724682a4787868814a38d2f08920720dc5b6007ac5""}",2061abd1ad6377d8196c8f6439e8a509084761f9dc37462f36f67042a048d70d
2,119,formal-effectiveness-v1__colocation__daylight+mega_wing__cpu_compute__p100__r02,formal-effectiveness-v1,colocation-main,test,colocation,"[""daylight"",""mega_wing""]",daylight,"[""mega_wing""]",daylight+mega_wing,daylight+mega_wing__r02,cpu_compute,1,1,2,6551194622992065329,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__daylight+mega_wing__cpu_compute__p100__r02,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py"",""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f"",""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f""}",5430423d250ce49ecb70245d59c53e22213af0d56c6ed1ce3e0060907fb3c434
2,120,formal-effectiveness-v1__colocation__pyxel_snake+space_rescue__cpu_compute__p100__r02,formal-effectiveness-v1,colocation-main,train,colocation,"[""pyxel_snake"",""space_rescue""]",pyxel_snake,"[""space_rescue""]",pyxel_snake+space_rescue,pyxel_snake+space_rescue__r02,cpu_compute,1,1,2,812211289709381654,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__pyxel_snake+space_rescue__cpu_compute__p100__r02,"{""pyxel_snake"":""games/pyxel/07_snake.py"",""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""pyxel_snake"":""bc533fef92d1d358e570f69d979919fe5c1cd8c4da49841104b49a1e661a5ac3"",""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",12b49e0c9fc51183b65537388dff5bc1bfe5b450e1f025acbae1b9566849e619
2,121,formal-effectiveness-v1__colocation__mega_wing+pyxel_bubbles__cpu_compute__p100__r02,formal-effectiveness-v1,colocation-main,test,colocation,"[""mega_wing"",""pyxel_bubbles""]",mega_wing,"[""pyxel_bubbles""]",mega_wing+pyxel_bubbles,mega_wing+pyxel_bubbles__r02,cpu_compute,1,1,2,17747459958470337110,10,30,1,10,windows-rtx4060,0,0,grid_2x2,true,80,a3dff8e23947af7a1f707a1f42d8f93c174f4319793309adacb9ca4b12aff028,0fd49623591e8e13e140a1551085bea01e08e9c3,data/raw/formal-effectiveness-v1/formal-effectiveness-v1__colocation__mega_wing+pyxel_bubbles__cpu_compute__p100__r02,"{""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py"",""pyxel_bubbles"":""games/pyxel/06_click_game.py""}","{""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f"",""pyxel_bubbles"":""54c101e90bdaed839ac4c4284494530d5df37a5819a35f1e41eebb0b3da5d900""}",df505e05b8524d7df3a37b5ca157b874820ae81a39e6d56b616416c75b307e24
