schema_version,execution_index,run_id,experiment_id,stage,split,mode,workload_ids,target_id,neighbor_ids,combination_key,colocation_id,resource,pressure_requested,repeat,seed,warmup_s,duration_s,sample_interval_s,cooldown_s,host_id,gpu_index,display_index,window_layout,require_visible_windows,max_gpu_temp_c,config_sha256,root_commit,run_directory,game_entrypoints,game_sha256s,row_sha256
1,256,formal-v1__profile__pyxel_shooter__gpu_compute__p075__r02,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_shooter""]",pyxel_shooter,[],,,gpu_compute,0.75,2,15223055980343632781,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__pyxel_shooter__gpu_compute__p075__r02,"{""pyxel_shooter"":""games/pyxel/09_shooter.py""}","{""pyxel_shooter"":""0f53e4156907eac41080a8f289e22c89365b3239517c754cf59a51af201d5563""}",e2b6903bb608f17e88523b36d21ce759d73d541d7eb6afa1337d07408312a32d
1,257,formal-v1__profile__space_rescue__gpu_compute__p025__r01,formal-v1,profile,not_applicable,pressure_profile,"[""space_rescue""]",space_rescue,[],,,gpu_compute,0.25,1,10899986719269573177,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__space_rescue__gpu_compute__p025__r01,"{""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",b2d973532605c05a4595997146ca96143798241672a3799caba9ee15175981f3
1,258,formal-v1__profile__space_rescue__cpu_compute__p050__r02,formal-v1,profile,not_applicable,pressure_profile,"[""space_rescue""]",space_rescue,[],,,cpu_compute,0.5,2,17440181082909761766,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__space_rescue__cpu_compute__p050__r02,"{""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",24692549571deec1ce42ba74beeacb043e6a53cb3dffb96f2e858287c3ea6cc2
1,259,formal-v1__profile__space_rescue__memory_bandwidth__p025__r03,formal-v1,profile,not_applicable,pressure_profile,"[""space_rescue""]",space_rescue,[],,,memory_bandwidth,0.25,3,974195991618032637,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__space_rescue__memory_bandwidth__p025__r03,"{""space_rescue"":""games/pyxel/apps-src/space_rescue/space_rescue.py""}","{""space_rescue"":""f3b0ab6784ae558e64f06a3f0a704e53f107a130aa3d43357659d0850131e461""}",09a253619a5b23b5b1398cc69ec8976d9fa1ed2201c4a819670951762a102a39
1,260,formal-v1__profile__pyxel_jump__memory_bandwidth__p050__r03,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_jump""]",pyxel_jump,[],,,memory_bandwidth,0.5,3,11021339485252582668,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__pyxel_jump__memory_bandwidth__p050__r03,"{""pyxel_jump"":""games/pyxel/02_jump_game.py""}","{""pyxel_jump"":""4743a825f1c9cae7e049ac52115f4ecf83350db546c00745a54af187d7bc2e46""}",842e70bc02bb8492a2835b6a5e810a061111a9dfcce40c0b490fea8bf6ef24fb
1,261,formal-v1__profile__daylight__gpu_memory__p050__r02,formal-v1,profile,not_applicable,pressure_profile,"[""daylight""]",daylight,[],,,gpu_memory,0.5,2,10827519359314299953,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__daylight__gpu_memory__p050__r02,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f""}",630485b3cd605f74bd4bbbffa4289cee68b270733dce113c9acf0f1aaa8f1f3e
1,262,formal-v1__profile__mega_wing__gpu_memory__p025__r01,formal-v1,profile,not_applicable,pressure_profile,"[""mega_wing""]",mega_wing,[],,,gpu_memory,0.25,1,3866701805108123715,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__mega_wing__gpu_memory__p025__r01,"{""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py""}","{""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f""}",2a2703cd3540ebfa0b874201e24e5d382167b66e67bce1e96d0e5af8248d3736
1,263,formal-v1__profile__pyxel_bubbles__gpu_compute__p050__r03,formal-v1,profile,not_applicable,pressure_profile,"[""pyxel_bubbles""]",pyxel_bubbles,[],,,gpu_compute,0.5,3,5177671551163205622,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__pyxel_bubbles__gpu_compute__p050__r03,"{""pyxel_bubbles"":""games/pyxel/06_click_game.py""}","{""pyxel_bubbles"":""54c101e90bdaed839ac4c4284494530d5df37a5819a35f1e41eebb0b3da5d900""}",032867625cb50312aaf2916630f33cf0cf72c6007a7a6437cc4d400193c9c166
1,264,formal-v1__profile__daylight__gpu_memory__p000__r02,formal-v1,profile,not_applicable,pressure_profile,"[""daylight""]",daylight,[],,,gpu_memory,0,2,7374920704241524300,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__daylight__gpu_memory__p000__r02,"{""daylight"":""games/pyxel/apps-src/30SecondsOfDaylight/src/main.py""}","{""daylight"":""21a365375249e9d7ea05e78dcfe040f09cc1f0c66bd410bae084190c743a028f""}",4a84eab563fcaf36ec7615fa6bceb319b36504f2654d83684c927629e89058bc
1,265,formal-v1__profile__mega_wing__gpu_memory__p025__r02,formal-v1,profile,not_applicable,pressure_profile,"[""mega_wing""]",mega_wing,[],,,gpu_memory,0.25,2,15286201795705039773,20,60,1,20,windows-rtx4060,0,0,grid_2x2,true,84,2605299bece47cbdc665c2e2d57eb6301e6ac71d700776b764e6b903e40d0fdc,89d531ccb56448ddbc56df7c9f440912802204cb,data/raw/step7-t84/formal-v1/formal-v1__profile__mega_wing__gpu_memory__p025__r02,"{""mega_wing"":""games/pyxel/apps-src/mega_wing/mega_wing.py""}","{""mega_wing"":""86bad6c02a303806c58137503739241dc6b1e86695f7c0dbf672b5e1a1464e9f""}",45ec4d8a89717a94c1a77b3c9afe1d73ed9287cdba0901b398521f38ebf7a88d
